Message,Label,Attack Technique,data-type,extracted
"Aug 24 23:41:03 axcf2152 root: [2024-08-24 23:41:03] Script executed: PID=12569, Command=c2_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/c2_monit.sh
",0,0,2,"['c2_monit.sh', 'c2_monit.sh', 'root']"
"Aug 24 23:41:04 axcf2152 root: [2024-08-24 23:41:03] Script executed: PID=12570, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0,2,"['bash_access.sh', 'bash_access.sh', 'root']"
"Aug 24 23:41:04 axcf2152 root: [2024-08-24 23:41:04] Script executed: PID=12571, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:41:04 axcf2152 root: [2024-08-24 23:41:04] Script executed: PID=12575, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:41:04 axcf2152 root: [2024-08-24 23:41:04] Script executed: PID=12576, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:41:04 axcf2152 CROND[12564]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:41:04 axcf2152 CROND[12564]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:42:00 axcf2152 root: [2024-08-24 23:42:00] File /opt/plcnext/master/.private_file.txt.swp was accessed by user USER (PID: PID, Command: COMMAND)
",1,4,2,"['private_file', 'root', 'private_file']"
"Aug 24 23:42:00 axcf2152 root: [2024-08-24 23:42:00] File /opt/plcnext/master/.private_file.txt.swp was accessed by user root (PID: 32625, Command: vim)
",1,4,2,"['private_file', 'root', 'root', 'private_file']"
"Aug 24 23:42:01 axcf2152 crond[13062]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:42:01 axcf2152 crond[13064]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:42:01 axcf2152 crond[13063]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:42:01 axcf2152 crond[13065]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:42:01 axcf2152 crond[13061]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:42:01 axcf2152 CROND[13066]: (root) CMD (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:42:01 axcf2152 CROND[13067]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:42:01 axcf2152 CROND[13068]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:42:01 axcf2152 CROND[13076]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:42:01 axcf2152 CROND[13077]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:42:01 axcf2152 CROND[13078]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:42:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13063]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13063]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Firewall settings have changed. Firewall status: OFF
",0,0,2,"['root', 'Firewall', 'Firewall', 'changed']"
"Aug 24 23:42:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13061]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13061]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:01] Script executed: PID=1494, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0,2,"['fibofiled.sh', 'fibofiled.sh', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Script : /opt/plcnext/master/php_app/linpease.sh | Owner: admin | Group: plcnext | Size: 862779 bytes | Last Modified: 2024-08-24 22:10:29.410000000 +0000
",1,2,2,"['linpease.sh', 'admin', 'root', 'php_app']"
"Aug 24 23:42:02 axcf2152 CROND[13065]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13065]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:42:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Script executed: PID=3135, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0,2,"['file_monit.sh', 'file_monit.sh', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13060]: (root) CMDOUT (Collecting logs)
",0,0,2,['root']
"Aug 24 23:42:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 CROND[13060]: (root) CMDEND (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Script executed: PID=3150, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0,2,"['system_log.sh', 'system_log.sh', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Script executed: PID=13066, Command=python3, User=, Args=/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:42:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 root: [2024-08-24 23:42:02] Script executed: PID=13067, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:42:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:42:03 axcf2152 CROND[13062]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:42:03 axcf2152 CROND[13062]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:42:03 axcf2152 root: [2024-08-24 23:42:02] Script executed: PID=13068, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:42:03 axcf2152 root: [2024-08-24 23:42:03] Script executed: PID=13071, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:42:03 axcf2152 root: [2024-08-24 23:42:03] Script executed: PID=13073, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:42:03 axcf2152 CROND[13064]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:42:03 axcf2152 CROND[13064]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 root: [2024-08-24 23:43:01] File /opt/plcnext/master/.private_file.txt.swp was accessed by user USER (PID: PID, Command: COMMAND)
",1,4,2,"['private_file', 'root', 'private_file']"
"Aug 24 23:43:01 axcf2152 root: [2024-08-24 23:43:01] File /opt/plcnext/master/.private_file.txt.swp was accessed by user root (PID: 32625, Command: vim)
",1,4,2,"['private_file', 'root', 'root', 'private_file']"
"Aug 24 23:43:01 axcf2152 crond[13540]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 crond[13542]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 crond[13543]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 crond[13541]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 crond[13544]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 CROND[13546]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13545]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13547]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13548]: (root) CMD (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13549]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13554]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13542]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:43:01 axcf2152 CROND[13542]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:43:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:01] Firewall settings have changed. Firewall status: OFF
",0,0,2,"['root', 'Firewall', 'Firewall', 'changed']"
"Aug 24 23:43:02 axcf2152 CROND[13540]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:43:02 axcf2152 CROND[13540]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:01] Script executed: PID=1494, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0,2,"['fibofiled.sh', 'fibofiled.sh', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script : /opt/plcnext/master/php_app/linpease.sh | Owner: admin | Group: plcnext | Size: 862779 bytes | Last Modified: 2024-08-24 22:10:29.410000000 +0000
",1,2,2,"['linpease.sh', 'admin', 'root', 'php_app']"
"Aug 24 23:43:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 CROND[13544]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:43:02 axcf2152 CROND[13544]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=3135, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0,2,"['file_monit.sh', 'file_monit.sh', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=3150, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0,2,"['system_log.sh', 'system_log.sh', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 CROND[13539]: (root) CMDOUT (Collecting logs)
",0,0,2,['root']
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=13545, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:43:02 axcf2152 CROND[13539]: (root) CMDEND (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=13547, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:43:02 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=13548, Command=python3, User=, Args=/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:43:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:43:03 axcf2152 root: [2024-08-24 23:43:02] Script executed: PID=13549, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0,2,"['bash_access.sh', 'bash_access.sh', 'root']"
"Aug 24 23:43:03 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:43:03 axcf2152 CROND[13541]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:43:03 axcf2152 CROND[13541]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:43:03 axcf2152 root: [2024-08-24 23:43:03] Script executed: PID=13553, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:43:03 axcf2152 root: [2024-08-24 23:43:03] Script executed: PID=13554, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:43:03 axcf2152 CROND[13543]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:43:03 axcf2152 CROND[13543]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 crond[13937]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 crond[13939]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 crond[13940]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 crond[13941]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 crond[13938]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 CROND[13942]: (root) CMD (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13943]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13944]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13945]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13946]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13947]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13939]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:44:01 axcf2152 CROND[13939]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:44:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:44:02 axcf2152 root: [2024-08-24 23:44:02] Firewall settings have changed. Firewall status: OFF
",0,0,2,"['root', 'Firewall', 'Firewall', 'changed']"
"Aug 24 23:44:02 axcf2152 CROND[13937]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:44:02 axcf2152 CROND[13937]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:44:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:44:02 axcf2152 root: [2024-08-24 23:44:02] Script : /opt/plcnext/master/php_app/linpease.sh | Owner: admin | Group: plcnext | Size: 862779 bytes | Last Modified: 2024-08-24 22:10:29.410000000 +0000
",1,2,2,"['linpease.sh', 'admin', 'root', 'php_app']"
"Aug 24 23:44:02 axcf2152 CROND[13941]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:44:02 axcf2152 CROND[13941]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:44:02 axcf2152 root: [2024-08-24 23:44:02] Script executed: PID=1494, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0,2,"['fibofiled.sh', 'fibofiled.sh', 'root', 'root']"
"Aug 24 23:44:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:02] Script executed: PID=3135, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0,2,"['file_monit.sh', 'file_monit.sh', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 CROND[13936]: (root) CMDOUT (Collecting logs)
",0,0,2,['root']
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:03] File /opt/plcnext/master/.private_file.txt.swp was accessed by user USER (PID: PID, Command: COMMAND)
",1,4,2,"['private_file', 'root', 'private_file']"
"Aug 24 23:44:03 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 CROND[13936]: (root) CMDEND (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:03] Script executed: PID=3150, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0,2,"['system_log.sh', 'system_log.sh', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:03] File /opt/plcnext/master/.private_file.txt.swp was accessed by user root (PID: 32625, Command: vim)
",1,4,2,"['private_file', 'root', 'root', 'private_file']"
"Aug 24 23:44:03 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:03] Script executed: PID=13933, Command=file_monit.sh, User=, Args=/bin/bash ./file_monit.sh
",0,0,2,"['file_monit.sh', 'file_monit.sh', 'root']"
"Aug 24 23:44:03 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0,2,"['cron', 'root', 'root', 'root']"
"Aug 24 23:44:03 axcf2152 CROND[13938]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:44:03 axcf2152 CROND[13938]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:44:03 axcf2152 root: [2024-08-24 23:44:03] Script executed: PID=13942, Command=python3, User=, Args=/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:03] Script executed: PID=13944, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:04] Script executed: PID=13945, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0,2,"['bash_access.sh', 'bash_access.sh', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:04] Script executed: PID=13946, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:04] Script executed: PID=13947, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:04] Script executed: PID=13950, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0,2,"['cron_monit.sh', 'cron_monit.sh', 'root']"
"Aug 24 23:44:04 axcf2152 root: [2024-08-24 23:44:04] Script executed: PID=13961, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0,2,"['bash_monitor.sh', 'bash_monitor.sh', 'root', 'root']"
"Aug 24 23:44:04 axcf2152 CROND[13940]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:44:04 axcf2152 CROND[13940]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 crond[14426]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 crond[14427]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 crond[14429]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 crond[14430]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 crond[14428]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0,2,['root']
"Aug 24 23:45:01 axcf2152 CROND[14431]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:45:01 axcf2152 CROND[14432]: (root) CMD (/usr/bin/python3 /opt/plcnext/master/monitor_plc_log.py)
",0,0,2,"['monitor_plc_log.py', 'root']"
"Aug 24 23:45:01 axcf2152 CROND[14433]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0,2,"['cron_monit.sh', 'root']"
"Aug 24 23:45:01 axcf2152 CROND[14434]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0,2,"['bash_monitor.sh', 'root']"
"Aug 24 23:45:01 axcf2152 CROND[14436]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0,2,"['bash_access.sh', 'root']"
"Aug 24 23:45:01 axcf2152 CROND[14435]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:45:02 axcf2152 CROND[14428]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0,2,"['c2_monit.sh', 'root']"
"Aug 24 23:45:02 axcf2152 CROND[14428]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:45:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:45:02 axcf2152 root: [2024-08-24 23:45:02] Firewall settings have changed. Firewall status: OFF
",0,0,2,"['root', 'Firewall', 'Firewall', 'changed']"
"Aug 24 23:45:02 axcf2152 CROND[14426]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0,2,"['firewall_monit.sh', 'root']"
"Aug 24 23:45:02 axcf2152 CROND[14426]: pam_unix(crond:session): session closed for user root
",0,0,2,['root']
"Aug 24 23:45:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0,2,"['root', 'root', 'root']"
"Aug 24 23:45:02 axcf2152 root: [2024-08-24 23:45:02] Script : /opt/plcnext/master/php_app/linpease.sh | Owner: admin | Group: plcnext | Size: 862779 bytes | Last Modified: 2024-08-24 22:10:29.410000000 +0000
",1,2,2,"['linpease.sh', 'admin', 'root', 'php_app']"
