Log,Label
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.Project.PlcProjectManager INFO - Project integrity check configured with mode 'Warning',0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp.Services.SystemEvents:Arp.Plc.Domain.Services.Internal.IPlcConditionProviderService',0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp:Arp.System.Watchdog.Services.Internal.IWatchdogInfoService',0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp:Arp.Hardware.DeviceHmi.Services.Internal.ISwitchesService',0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - [IpcRemotingBrokerProxy]: Could not get service info: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Unknown service requested: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Service requested from serviceProvider 14: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Service requested from serviceProvider 11: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Service requested from serviceProvider 17: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Service requested from serviceProvider 16: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Service requested from serviceProvider 12: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - [IpcRemotingBrokerProxy]: Could not get service info: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Unknown service requested: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - [IpcRemotingBrokerProxy]: Could not get service info: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Unknown service requested: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: CommonRemoting DEBUG - [IpcRemotingBrokerProxy]: Could not get service info: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Unknown service requested: Arp.Plc.Commons.Services.Internal.IPlcComponentService,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager INFO - Plc state transition from 'None' to 'Ready',0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - Event: OnPlcLoading,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - initial create of MD5 for config file.,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - Loading configuration from project: path=/opt/plcnext/projects/current/Services/OpcUA/PCWE.opcua.config,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 3069792288 Enter OnPlcLoading.,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 3069792288 Enter OnPlcLoading.,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 3069792288   OnPlcLoading,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 3069792288 Exit  OnPlcLoading. elapsed=0,0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 3069792288 Exit  OnPlcLoading. elapsed=0,0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - PlcManager::LoadPlcComponents(isChanging=false), current PlcState=Ready",0
Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - Loading Plc components,0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.MetaDomain', isChanging=false",0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.MetaDomain', isChanging=false",0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Domain', isChanging=false",0
Apr 20 01:36:38 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/Default/Plc/Domain/*.plc.config': Directory does not exist.,0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Domain', isChanging=false",0
"Apr 20 01:36:38 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Eclr', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.EclrDomain DEBUG - EclrComponent::PlcLoading,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Eclr', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Eclr.ArpDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Eclr.ArpDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Plm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Plm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Services.SpnsProxy', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Services.SpnsProxy.SpnsProxyComponent DEBUG - [781c20].LoadPlc(isChanging = false): beg,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Services.SpnsProxy.SpnsProxyComponent DEBUG - [781c20].LoadPlc(isChanging = false): end (ret = true),0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Services.SpnsProxy', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Esm', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.EsmDomain INFO - ESM configuration successfully loaded.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Esm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Fbm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Fbm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.FbIo.AxlC', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/current/Io/Arp.Io.AxlC/*.fbio.config': Directory does not exist.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.FbIo.AxlC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.FbIo.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.FbIo.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.AxlC', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/current/Io/Arp.Io.AxlC/*.axlc.config': Directory does not exist.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.Axioline.Internal.AxiolineDomain INFO - Axioline: No bus configuration found. No links.xml file.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.AxlC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - LoadPlc, isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/current/Io/Arp.Io.EthernetIP/*.EthernetIP.config': Directory does not exist.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.PnS', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.PnS', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.PnD', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.PnD', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Io.PnC', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Commons.Io.Configuration.TicBase DEBUG - Skip undhandled TIC attribute 'BrowseName' (/opt/plcnext/projects/current/Io/Arp.Io.PnC/axcf2152.tic:5),0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.ProfinetStack.Controller.Internal.Controller DEBUG - Loaded diagnosis database from /opt/plcnext/projects/current/Io/Arp.Io.PnC/ProfinetDiagnosticDatabase.db,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Io.PnC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Meta', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Meta', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Gds', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Gds.Internal.GdsDomain INFO - GDS configuration successfully loaded.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Gds', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.Retain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.Retain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Plc.EsmController', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Plc.EsmController', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loading Plc component 'Arp.Services.DataLogger', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/Default/Services/DataLogger/*.dl.config': Directory does not exist.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: root DEBUG - Cannot resolve path '/opt/plcnext/projects/current/Services/DataLogger/*.dl.config': Directory does not exist.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Loaded Plc component 'Arp.Services.DataLogger', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - Loaded Plc components,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - PlcManager::SetupPlcComponents(isChanging=false), current PlcState=Ready",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - Setting up Plc components,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.MetaDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.MetaDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Domain', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.Config.PlcConfigManager INFO - Loading project 'PLC1_Application_datalogger',0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Domain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Eclr', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.EclrDomain DEBUG - EclrComponent::PlcStop,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.EclrDomain DEBUG - SetupPlc Post MainEntry TotalMemory=493468, MaxMemory=493744, GcHeapCapacity=67108848",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Eclr', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Eclr.ArpDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Eclr.ArpDomain', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Plm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Plm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Services.SpnsProxy', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Services.SpnsProxy.SpnsProxyComponent DEBUG - [781c20].SetupPlc(isChanging = false, startKind = Warm): beg",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Services.SpnsProxy', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Esm', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Watchdog DEBUG - Watchdog handler 'ESM1' on CPU 1 created.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Watchdog DEBUG - Watchdog handler 'ESM2' on CPU 2 created.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.TaskManager INFO - Configuring Sleep class with a sync point interval of 100000us, an watchdog interval of 100000us and an axio interval of 100000us",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Creating program 'Arp.Plc.Eclr/ServiceTaskProgram'.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Program 'Arp.Plc.Eclr/ServiceTaskProgram' created.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Creating program 'Arp.Plc.Eclr/Mod_Server_Raspi'.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.Esm.IecProgram DEBUG - IecProgram::CreateManagedDelegate: program instance Mod_Server_Raspi at 0x8a6dc8 : associated AppDomain at 0xa3d9ece0, current dcgCounter 1",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Program 'Arp.Plc.Eclr/Mod_Server_Raspi' created.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Creating program 'Arp.Plc.Eclr/code'.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.Esm.IecProgram DEBUG - IecProgram::CreateManagedDelegate: program instance code at 0x8a90e8 : associated AppDomain at 0xa3d9ece0, current dcgCounter 1",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.ProgramManager DEBUG - Program 'Arp.Plc.Eclr/code' created.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Starting task 'ServiceTask',0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.System.Commons.Threading.Thread DEBUG - Thread 'T_ServiceTask' starts.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Task 'ServiceTask' starts,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Starting task 'Globals',0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.System.Commons.Threading.Thread DEBUG - Thread 'T_Globals' starts.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Task 'Globals' starts,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Starting task 'Physical_System',0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.System.Commons.Threading.Thread DEBUG - Thread 'T_Physical_Syst' starts.,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Task 'Physical_System' starts,0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Starting task 'Warning',0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.System.Commons.Threading.Thread DEBUG - Thread 'T_Warning' starts.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.Axioline.AxiolineComponent INFO - AxiolineComponent: SetupPlc(False): No config, Reset Bus",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Task 'Warning' starts,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Esm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Fbm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Fbm', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.FbIo.AxlC', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - SharedFbIoSystem with name 'Arp.Io.AxlC' created.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - Installed Buffer for FrameID: DiagVars, Amount of Ports: 16",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.FbIo.AxlC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.FbIo.EthernetIP', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - SharedFbIoSystem with name 'Arp.Io.EthernetIP' created.,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - Installed Buffer for FrameID: IN, Amount of Ports: 1",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - Installed Buffer for FrameID: OUT, Amount of Ports: 1",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Fbm.Internal.FbIoDomain DEBUG - Installed Buffer for FrameID: STATUS, Amount of Ports: 5",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.FbIo.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.AxlC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.AxlC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - SetupPlc, isChanging=false, startKind=Warm",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - 2946483008 OnPlcLoaded PlcLoaded=false,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - 2946483008 ESDK 0xffff, AddAssemblies, toInstanceID=110, toSize=256, otInstanceID=100, otSize=256",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.EthernetIP', isChanging=false",0
Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2946483008 ResetStatistics,0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2946483008 LogStatistics cycle=25/57, active=0/8, esdk=0/8, gds=0/0",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.EthernetIP', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.PnS', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.PnS', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.PnD', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.PnD', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Io.PnC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Io.PnC', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Meta', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Meta.Internal.TypeBrowserBuilder DEBUG - Type cache size (kbyte): 583, Type count: 298, ChildType count: 1807",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Set up Plc component 'Arp.Plc.Meta', isChanging=false",0
"Apr 20 01:36:39 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Setting up Plc component 'Arp.Plc.Gds', isChanging=false",0
