Message,Label,Attack Technique
"Aug 29 18:35:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:35:02 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:35:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:35:02 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=10076, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:35:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:35:02 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=10077, Command=cron_monit.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:35:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:35:02 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=10078, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0
"Aug 29 18:35:02 axcf2152 CROND[10074]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:35:02 axcf2152 CROND[10074]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:35:02 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=10080, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0
"Aug 29 18:35:03 axcf2152 root: [2024-08-29 18:35:02] Script executed: PID=10084, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:35:03 axcf2152 root: [2024-08-29 18:35:03] Script executed: PID=10085, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:35:03 axcf2152 CROND[10072]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:35:03 axcf2152 CROND[10072]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:01 axcf2152 crond[10518]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:36:01 axcf2152 crond[10520]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:36:01 axcf2152 crond[10521]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:36:01 axcf2152 crond[10519]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:36:01 axcf2152 crond[10517]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10522]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10525]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10523]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10524]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10526]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10519]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10519]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0
"Aug 29 18:36:01 axcf2152 root: [2024-08-29 18:36:01] Firewall settings have changed. Firewall status: OFF
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10517]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10517]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10521]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:36:01 axcf2152 CROND[10521]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0
"Aug 29 18:36:01 axcf2152 root: [2024-08-29 18:36:01] Script executed: PID=1498, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0
"Aug 29 18:36:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:01] Script executed: PID=2464, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0
"Aug 29 18:36:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:36:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:36:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:36:02 axcf2152 CROND[10520]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:36:02 axcf2152 CROND[10520]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10522, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10523, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10524, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10526, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10530, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:36:02 axcf2152 root: [2024-08-29 18:36:02] Script executed: PID=10531, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:36:02 axcf2152 CROND[10518]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:36:02 axcf2152 CROND[10518]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:36:38 axcf2152 bash[10792]: CMD: ls | USER: root | CWD: /opt/plcnext/log_nor_op
",0,0
"Aug 29 18:37:01 axcf2152 crond[10973]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:37:01 axcf2152 crond[10974]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:37:01 axcf2152 crond[10976]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:37:01 axcf2152 crond[10975]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:37:01 axcf2152 crond[10972]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:37:01 axcf2152 CROND[10977]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:37:01 axcf2152 CROND[10980]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:37:01 axcf2152 CROND[10978]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:37:01 axcf2152 CROND[10981]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10979]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:37:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10974]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10974]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:37:02 axcf2152 root: [2024-08-29 18:37:02] Firewall settings have changed. Firewall status: OFF
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10976]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10976]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10972]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:37:02 axcf2152 CROND[10972]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:37:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0
"Aug 29 18:37:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:37:02 axcf2152 root: [2024-08-29 18:37:02] Script executed: PID=1498, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0
"Aug 29 18:37:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:37:02 axcf2152 root: [2024-08-29 18:37:02] Script executed: PID=2464, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0
"Aug 29 18:37:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:37:02 axcf2152 root: [2024-08-29 18:37:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:37:03 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:37:03 axcf2152 root: [2024-08-29 18:37:02] Script executed: PID=10977, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:37:03 axcf2152 CROND[10975]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:37:03 axcf2152 CROND[10975]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:37:03 axcf2152 root: [2024-08-29 18:37:03] Script executed: PID=10978, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:37:03 axcf2152 root: [2024-08-29 18:37:03] Script executed: PID=10980, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0
"Aug 29 18:37:03 axcf2152 root: [2024-08-29 18:37:03] Script executed: PID=10981, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0
"Aug 29 18:37:03 axcf2152 root: [2024-08-29 18:37:03] Script executed: PID=10987, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:37:03 axcf2152 CROND[10973]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:37:03 axcf2152 CROND[10973]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:37:07 axcf2152 bash[11066]: CMD: ls | USER: root | CWD: /opt/plcnext/log_nor_op
",0,0
"Aug 29 18:37:08 axcf2152 bash[11072]: CMD: ls | USER: root | CWD: /opt/plcnext/log_nor_op
",0,0
"Aug 29 18:37:08 axcf2152 bash[11078]: CMD: ls | USER: root | CWD: /opt/plcnext/log_nor_op
",0,0
"Aug 29 18:38:01 axcf2152 crond[11376]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:38:01 axcf2152 crond[11379]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:38:01 axcf2152 crond[11378]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:38:01 axcf2152 crond[11377]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:38:01 axcf2152 crond[11375]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11380]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11381]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11382]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11383]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11385]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11377]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:38:01 axcf2152 CROND[11377]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11375]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11375]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Firewall settings have changed. Firewall status: OFF
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11379]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11379]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=1498, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=2464, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:38:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11378]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:38:02 axcf2152 CROND[11378]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=11381, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=11382, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0
"Aug 29 18:38:02 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=11383, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:38:03 axcf2152 root: [2024-08-29 18:38:02] Script executed: PID=11385, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:38:03 axcf2152 root: [2024-08-29 18:38:03] Script executed: PID=11395, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:38:03 axcf2152 root: [2024-08-29 18:38:03] Script executed: PID=11398, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:38:03 axcf2152 CROND[11376]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:38:03 axcf2152 CROND[11376]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:38:04 axcf2152 Arp.System.Application: Session with security Token B3C1FA00 was closed due to timeout, currently are 1 sessions active
",0,0
"Aug 29 18:39:01 axcf2152 crond[11824]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:39:01 axcf2152 crond[11825]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:39:01 axcf2152 crond[11826]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:39:01 axcf2152 crond[11827]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:39:01 axcf2152 crond[11823]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11828]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11829]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11831]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11832]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11830]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11825]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:39:01 axcf2152 CROND[11825]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:39:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:01] Firewall settings have changed. Firewall status: OFF
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11827]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11827]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11823]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11823]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:39:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:01] Script executed: PID=1498, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0
"Aug 29 18:39:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:39:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=2464, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0
"Aug 29 18:39:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:39:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=11828, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11826]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:39:02 axcf2152 CROND[11826]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=11829, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=11830, Command=firewall_monit., User=, Args=/bin/bash /opt/plcnext/master/scripts/firewall_monit.sh
",0,0
"Aug 29 18:39:02 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=11832, Command=bash_access.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/bash_access.sh
",0,0
"Aug 29 18:39:03 axcf2152 root: [2024-08-29 18:39:02] Script executed: PID=11838, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:39:03 axcf2152 root: [2024-08-29 18:39:03] Script executed: PID=11839, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:39:03 axcf2152 CROND[11824]: (root) CMDEND (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:39:03 axcf2152 CROND[11824]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:40:01 axcf2152 crond[12272]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:40:01 axcf2152 crond[12274]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:40:01 axcf2152 crond[12270]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:40:01 axcf2152 crond[12271]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:40:01 axcf2152 crond[12273]: pam_unix(crond:session): session opened for user root(uid=0) by (uid=0)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12276]: (root) CMD (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12277]: (root) CMD (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12275]: (root) CMD (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12278]: (root) CMD (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12279]: (root) CMD (/opt/plcnext/master/scripts/bash_monitor.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12272]: (root) CMDEND (/opt/plcnext/master/scripts/c2_monit.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12272]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:40:01 axcf2152 root: [2024-08-29 18:40:01] Firewall settings have changed. Firewall status: OFF
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12270]: (root) CMDEND (/opt/plcnext/master/scripts/bash_access.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12270]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12274]: (root) CMDEND (/opt/plcnext/master/scripts/firewall_monit.sh)
",0,0
"Aug 29 18:40:01 axcf2152 CROND[12274]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:40:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/crontab
",0,0
"Aug 29 18:40:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/crontab
",0,0
"Aug 29 18:40:01 axcf2152 root: [2024-08-29 18:40:01] Script executed: PID=1498, Command=fibofiled.sh, User=root, Args=/bin/sh /usr/sbin/fibofiled.sh /opt/fibo.ini
",0,0
"Aug 29 18:40:01 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/crontab
",0,0
"Aug 29 18:40:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/ls -lR /etc/cron.d/
",0,0
"Aug 29 18:40:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/usr/bin/du -sh /etc/cron.d/
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:01] Script executed: PID=2464, Command=file_monit.sh, User=root, Args=/bin/bash ./file_monit.sh
",0,0
"Aug 29 18:40:02 axcf2152 sudo:     root : PWD=/home/root ; USER=root ; COMMAND=/bin/stat -c %y /etc/cron.d/
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:02] Script executed: PID=2476, Command=system_log.sh, User=root, Args=/bin/bash ./system_log.sh
",0,0
"Aug 29 18:40:02 axcf2152 CROND[12273]: (root) CMDEND (/opt/plcnext/master/scripts/cron_monit.sh)
",0,0
"Aug 29 18:40:02 axcf2152 CROND[12273]: pam_unix(crond:session): session closed for user root
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:02] Script executed: PID=12278, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:02] Script executed: PID=12279, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:02] Script executed: PID=12288, Command=cron_monit.sh, User=, Args=/bin/bash /opt/plcnext/master/scripts/cron_monit.sh
",0,0
"Aug 29 18:40:02 axcf2152 root: [2024-08-29 18:40:02] Script executed: PID=12296, Command=bash_monitor.sh, User=root, Args=/bin/bash /opt/plcnext/master/scripts/bash_monitor.sh
",0,0
